%ID;MAG1;MAG2;MAG3;ACS1;ACS2;AKS3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


22678;585;613;592;509;546;786;457;345;438;11;09;00;283
22679;584;611;592;515;547;790;458;345;438;11;09;00;303
22680;585;613;593;512;547;787;457;345;438;11;09;00;323
22681;586;613;593;515;544;786;457;345;438;11;09;00;343
22682;584;611;592;512;547;786;457;345;438;11;09;00;363
22683;584;613;592;516;546;788;457;345;438;11;09;00;383
22684;585;613;592;512;545;787;457;345;438;11;09;00;403
22685;585;611;593;513;543;788;458;345;438;11;09;00;423
22686;585;611;592;512;547;786;457;345;438;11;09;00;443
22687;585;611;592;517;545;786;457;345;438;11;09;00;463
22688;585;612;592;514;545;787;458;345;438;11;09;00;483
22689;584;612;592;513;543;786;458;344;437;11;09;00;503
22690;584;611;592;509;545;789;457;345;438;11;09;00;533
22691;585;611;592;508;546;788;458;345;438;11;09;00;543
22692;585;611;593;507;541;786;458;345;438;11;09;00;563
22693;585;612;594;514;545;788;458;345;438;11;09;00;583
22694;585;611;593;513;541;786;458;345;438;11;09;00;603
22695;586;612;593;515;544;786;457;345;438;11;09;00;623
22696;585;612;592;511;547;790;457;344;438;11;09;00;643
22697;585;611;592;513;546;783;458;345;438;11;09;00;663
22698;585;612;593;515;542;790;457;345;438;11;09;00;683
22699;585;611;593;514;543;787;457;345;438;11;09;00;703
22700;584;611;592;515;543;785;457;345;438;11;09;00;723
22701;585;611;593;515;546;786;458;345;438;11;09;00;743
22702;585;610;593;513;545;788;457;345;438;11;09;00;763
22703;584;612;593;515;538;786;457;345;438;11;09;00;783
22704;585;612;593;513;542;784;458;345;438;11;09;00;803
22705;585;612;593;509;548;788;458;345;438;11;09;00;823
22706;585;611;593;514;540;788;457;345;438;11;09;00;843
22707;585;611;593;511;545;786;457;345;438;11;09;00;863
22708;585;611;593;517;547;786;458;345;437;11;09;00;883
22709;585;612;593;511;546;786;457;345;438;11;09;00;903
22710;584;611;593;512;543;784;458;345;438;11;09;00;923
22711;585;612;592;511;544;784;457;345;438;11;09;00;943
22712;585;611;593;514;542;788;458;345;438;11;09;00;963
22713;585;611;593;516;547;787;458;345;437;11;09;00;983
22714;585;611;594;519;546;788;458;345;438;11;09;01;003
22715;585;612;593;512;545;786;458;345;438;11;09;01;023
22716;584;612;594;511;545;784;457;345;438;11;09;01;043
22717;584;611;592;517;546;787;458;345;438;11;09;01;063
22718;584;611;593;513;544;783;458;345;438;11;09;01;083
22719;584;611;592;513;545;784;458;345;438;11;09;01;103
22720;585;611;593;514;547;786;457;345;438;11;09;01;123
22721;585;611;593;511;547;787;457;345;438;11;09;01;143
22722;586;612;593;513;543;786;458;345;438;11;09;01;163
22723;585;612;593;516;548;786;458;345;438;11;09;01;183
22724;585;611;593;513;544;783;458;345;438;11;09;01;203
22725;585;612;593;515;545;786;457;345;438;11;09;01;223
22726;585;612;594;514;542;786;457;345;438;11;09;01;243
22727;585;613;593;517;544;787;457;345;438;11;09;01;263
22728;585;612;592;512;545;786;458;345;438;11;09;01;283
22729;585;612;592;514;541;790;457;345;438;11;09;01;303
22730;585;612;593;508;542;786;457;344;438;11;09;01;323
22731;585;612;592;513;542;786;457;345;438;11;09;01;343
22732;585;612;594;512;537;784;457;345;438;11;09;01;363
22733;585;612;592;512;548;786;457;345;438;11;09;01;383
22734;585;612;593;514;540;786;458;345;438;11;09;01;403
22735;585;612;593;512;542;786;457;345;438;11;09;01;423
22736;585;611;593;510;544;786;458;345;438;11;09;01;443
22737;585;612;592;513;541;786;457;345;438;11;09;01;463
22738;585;612;592;510;545;787;457;345;438;11;09;01;483
22739;586;611;592;513;544;785;458;345;438;11;09;01;503
22740;585;612;592;516;543;785;457;345;438;11;09;01;523
22741;585;612;593;513;542;786;457;345;438;11;09;01;543
22742;585;612;593;513;547;782;458;345;438;11;09;01;563
22743;585;612;592;514;546;790;457;345;438;11;09;01;583
22744;585;611;593;513;540;786;457;345;438;11;09;01;603
22745;586;612;593;514;545;782;458;345;438;11;09;01;623
22746;586;611;593;511;545;784;457;345;438;11;09;01;633
22747;585;612;593;513;544;785;457;345;438;11;09;01;663
22748;585;612;592;513;549;785;457;345;438;11;09;01;683
22749;584;611;593;514;547;791;458;345;438;11;09;01;703
22750;585;612;593;513;544;790;457;345;438;11;09;01;723
22751;585;612;594;512;545;786;457;345;438;11;09;01;743
22752;585;611;594;511;545;786;457;345;438;11;09;01;773
22753;584;611;593;513;545;786;458;345;438;11;09;01;783
22754;585;611;593;515;542;785;457;345;438;11;09;01;803
22755;586;611;592;514;543;787;457;345;438;11;09;01;823
22756;586;612;593;516;545;786;457;345;438;11;09;01;843
22757;584;611;593;513;547;784;457;345;438;11;09;01;863
22758;585;612;593;513;545;784;457;345;438;11;09;01;883
22759;586;612;593;512;542;786;457;345;438;11;09;01;903
22760;585;612;593;516;543;786;457;345;438;11;09;01;923
22761;587;612;593;512;545;786;457;345;438;11;09;01;933
22762;585;612;594;513;547;786;457;345;438;11;09;01;963
22763;585;611;594;512;545;787;457;345;438;11;09;01;983
22764;586;611;592;515;547;786;457;345;438;11;09;01;993
22765;586;611;593;513;546;787;457;345;438;11;09;02;023
22766;584;611;593;513;543;784;457;345;439;11;09;02;043
22767;585;612;593;513;545;786;458;345;439;11;09;02;063
22768;585;612;593;516;541;787;457;345;438;11;09;02;083
22769;585;611;593;510;545;786;457;345;438;11;09;02;103
22770;586;611;593;515;542;787;458;345;438;11;09;02;113
22771;586;611;593;513;546;786;457;344;438;11;09;02;143
22772;583;611;593;514;546;788;458;345;438;11;09;02;163
22773;584;612;593;511;547;787;457;345;438;11;09;02;173
22774;585;612;592;512;542;787;457;344;438;11;09;02;203
22775;585;612;593;517;550;786;457;345;438;11;09;02;223
22776;585;611;593;515;546;786;458;345;438;11;09;02;243
22777;586;611;593;516;543;788;458;345;438;11;09;02;263
22778;585;612;593;515;543;788;457;345;438;11;09;02;283
22779;584;612;593;513;546;786;458;344;438;11;09;02;303
22780;586;612;592;514;545;786;458;345;438;11;09;02;323
22781;585;611;593;510;544;787;457;345;438;11;09;02;343
22782;584;612;593;515;546;787;457;345;438;11;09;02;363
22783;585;612;593;514;545;787;457;344;438;11;09;02;383
22784;585;613;593;513;547;786;458;345;437;11;09;02;403
22785;585;613;593;515;541;786;457;345;438;11;09;02;423
22786;586;612;593;513;550;786;457;344;438;11;09;02;443
22787;586;611;592;515;546;787;457;345;438;11;09;02;463
22788;584;611;593;514;547;788;457;345;438;11;09;02;483
22789;585;612;592;513;539;790;458;345;438;11;09;02;503
22790;585;612;592;511;543;788;457;345;437;11;09;02;523
22791;585;611;593;511;540;786;458;345;438;11;09;02;533
22792;585;612;593;513;544;787;457;345;438;11;09;02;563
22793;585;613;592;510;545;786;457;345;437;11;09;02;583
22794;584;612;593;515;543;786;457;345;437;11;09;02;603
22795;586;612;593;511;544;787;457;345;438;11;09;02;623
22796;587;612;593;513;543;783;457;345;438;11;09;02;643
22797;585;612;592;513;544;786;457;345;437;11;09;02;663
22798;585;612;593;515;546;786;458;345;437;11;09;02;683
22799;586;612;592;510;542;788;457;345;438;11;09;02;703
22800;585;612;592;514;542;785;457;345;437;11;09;02;723
22801;585;612;593;516;544;786;457;345;437;11;09;02;743
22802;585;613;593;514;545;786;457;345;437;11;09;02;763
22803;586;611;593;513;545;783;457;345;438;11;09;02;783
22804;586;613;593;516;543;786;457;345;438;11;09;02;803
22805;586;612;592;515;543;788;458;345;438;11;09;02;823
22806;585;612;594;514;544;788;457;345;438;11;09;02;843
22807;586;612;593;512;544;789;457;345;438;11;09;02;863
22808;584;612;593;515;543;787;458;345;438;11;09;02;883
22809;585;612;593;512;543;788;457;345;438;11;09;02;903
22810;585;613;593;517;542;784;458;345;438;11;09;02;923
22811;586;611;593;510;544;788;457;345;438;11;09;02;943
22812;585;612;593;516;543;785;458;345;438;11;09;02;963
22813;585;612;593;512;548;784;457;345;438;11;09;02;983
22814;585;612;593;512;543;787;457;345;438;11;09;03;003
22815;586;612;593;513;545;786;458;345;438;11;09;03;023
22816;585;612;593;511;545;786;458;345;438;11;09;03;063
22817;584;612;592;513;542;787;457;345;438;11;09;03;083
22818;584;612;592;516;543;786;456;345;438;11;09;03;093
22819;584;611;594;515;544;788;457;345;438;11;09;03;103
22820;585;611;593;515;543;784;457;345;437;11;09;03;123
22821;585;612;593;516;547;786;458;345;438;11;09;03;143
22822;585;611;593;513;546;787;456;345;438;11;09;03;163
22823;585;612;593;510;545;786;457;344;438;11;09;03;183
22824;586;612;592;512;543;786;457;344;438;11;09;03;203
22825;584;611;592;515;546;787;456;345;438;11;09;03;223
22826;584;612;593;512;547;786;457;345;438;11;09;03;243
22827;584;611;593;517;544;786;457;345;438;11;09;03;263
22828;585;611;592;514;542;787;457;345;438;11;09;03;283
22829;584;611;592;516;542;784;457;345;438;11;09;03;303
22830;584;611;593;513;545;783;457;345;438;11;09;03;323
22831;585;611;594;512;545;786;457;345;438;11;09;03;343
22832;585;611;594;511;547;783;457;345;438;11;09;03;363
22833;586;611;592;516;545;786;457;345;438;11;09;03;383
22834;584;612;592;513;543;785;457;345;438;11;09;03;403
22835;585;612;593;513;545;787;457;345;438;11;09;03;423
22836;585;612;593;515;543;784;457;345;438;11;09;03;443
22837;584;611;593;511;546;787;457;345;438;11;09;03;463
22838;586;612;592;512;545;786;457;345;438;11;09;03;483
22839;585;612;593;514;543;786;457;345;438;11;09;03;503
22840;585;611;594;516;546;786;457;345;438;11;09;03;523
22841;586;612;593;515;543;788;457;345;438;11;09;03;543
22842;585;612;593;511;543;785;457;345;438;11;09;03;563
22843;585;612;593;515;547;784;457;345;438;11;09;03;583
22844;585;612;593;513;542;784;457;345;438;11;09;03;603
22845;586;612;592;513;547;788;457;344;438;11;09;03;623
22846;586;612;594;511;542;790;457;345;438;11;09;03;643
22847;585;611;593;515;543;786;457;345;438;11;09;03;663
22848;585;612;592;513;544;786;457;345;438;11;09;03;683
22849;584;611;593;513;545;790;457;345;438;11;09;03;703
22850;586;611;593;515;545;783;457;345;438;11;09;03;723
22851;586;612;593;513;541;786;457;345;438;11;09;03;743
22852;585;611;593;514;546;786;457;345;438;11;09;03;763
22853;585;612;593;515;545;783;457;345;438;11;09;03;783
22854;585;612;593;513;544;786;457;345;438;11;09;03;803
22855;586;611;593;513;544;784;457;345;438;11;09;03;823
22856;585;611;593;513;546;784;457;345;438;11;09;03;853
22857;584;611;593;516;547;787;458;344;438;11;09;03;863
22858;586;611;592;512;545;787;457;345;438;11;09;03;883
22859;585;611;592;513;543;786;457;345;438;11;09;03;903
22860;585;612;592;517;547;791;457;344;438;11;09;03;923
22861;585;611;593;516;546;787;457;345;438;11;09;03;943
22862;585;611;593;512;545;787;457;345;438;11;09;03;963
22863;586;612;593;513;544;790;457;345;438;11;09;03;983
22864;585;611;593;514;546;786;457;344;438;11;09;04;003
22865;584;612;593;516;543;787;457;345;438;11;09;04;023
22866;585;612;593;519;544;786;457;345;438;11;09;04;043
22867;585;612;593;515;545;787;457;345;438;11;09;04;063
22868;585;612;594;520;544;788;457;345;438;11;09;04;083
22869;586;612;593;511;546;787;457;345;438;11;09;04;103
22870;585;612;593;513;549;785;457;345;438;11;09;04;123
22871;586;612;593;516;547;788;457;345;438;11;09;04;143
22872;585;611;593;515;545;785;457;345;438;11;09;04;163
22873;585;611;592;511;545;788;457;345;438;11;09;04;183
22874;584;612;592;515;543;786;457;345;438;11;09;04;203
22875;586;612;592;513;547;788;457;345;438;11;09;04;223
22876;586;611;593;516;550;786;457;344;438;11;09;04;253
22877;586;612;593;516;545;788;457;345;438;11;09;04;263
22878;584;612;594;513;548;790;457;345;438;11;09;04;293
22879;585;612;594;514;546;786;457;345;438;11;09;04;333
22880;585;612;593;512;544;786;457;345;438;11;09;04;353
22881;585;612;593;514;548;787;456;345;438;11;09;04;373
22882;585;612;592;517;545;787;458;345;438;11;09;04;373
22883;585;611;592;514;547;787;457;345;438;11;09;04;383
22884;586;611;593;513;546;788;457;345;438;11;09;04;403
22885;586;612;592;512;543;788;457;344;438;11;09;04;423
22886;584;612;592;515;546;786;457;345;438;11;09;04;443
22887;586;612;594;513;548;788;457;345;438;11;09;04;463
22888;585;611;593;515;544;786;457;345;438;11;09;04;483
22889;585;611;593;517;545;789;457;344;438;11;09;04;503
22890;584;612;593;512;546;784;457;345;438;11;09;04;523
22891;585;611;593;513;546;786;457;345;438;11;09;04;543
22892;586;612;592;519;546;790;457;345;438;11;09;04;563
22893;584;612;593;513;544;786;457;345;436;11;09;04;583
22894;585;611;593;516;544;786;457;345;437;11;09;04;593
22895;584;611;593;515;544;788;457;345;438;11;09;04;623
22896;586;612;592;516;547;784;457;345;436;11;09;04;643
22897;584;612;593;515;546;786;457;345;436;11;09;04;663
22898;586;612;593;516;547;790;457;345;438;11;09;04;683
22899;585;612;593;515;545;786;457;345;436;11;09;04;703
22900;584;611;593;514;546;788;457;345;437;11;09;04;723
22901;585;612;593;514;545;786;457;345;438;11;09;04;743
22902;585;612;592;515;544;788;457;345;436;11;09;04;763
22903;586;611;593;515;546;786;457;344;437;11;09;04;783
22904;587;611;593;511;546;784;457;345;438;11;09;04;803
22905;586;611;593;517;550;788;457;345;440;11;09;04;823
22906;585;612;593;531;558;788;457;344;447;11;09;04;843
22907;588;611;593;534;550;790;457;345;455;11;09;04;863
22908;586;611;593;539;538;792;457;345;459;11;09;04;883
22909;586;611;593;519;558;786;457;345;464;11;09;04;903
22910;586;610;592;511;561;786;457;345;468;11;09;04;923
22911;588;609;592;501;558;787;458;346;471;11;09;04;943
22912;587;609;592;512;533;786;457;345;473;11;09;04;963
22913;588;609;593;485;524;782;457;345;474;11;09;04;983
22914;588;609;592;502;537;784;457;345;473;11;09;05;003
22915;588;608;592;492;535;785;457;345;475;11;09;05;023
22916;590;607;593;500;537;781;458;345;479;11;09;05;043
22917;589;607;593;475;503;781;458;345;482;11;09;05;063
22918;590;607;592;492;523;786;458;345;483;11;09;05;083
22919;590;607;593;520;559;789;458;345;486;11;09;05;103
22920;591;606;593;513;549;787;457;345;489;11;09;05;133
22921;591;607;592;505;539;786;457;345;489;11;09;05;143
22922;591;605;593;506;540;796;457;345;485;11;09;05;163
22923;593;605;594;485;528;775;458;345;481;11;09;05;183
22924;593;605;593;509;538;792;457;345;482;11;09;05;203
22925;594;605;593;496;544;797;458;345;484;11;09;05;233
22926;594;605;592;508;546;788;457;345;490;11;09;05;243
22927;595;605;593;535;543;794;457;345;495;11;09;05;263
22928;595;604;593;527;565;788;458;345;498;11;09;05;283
22929;595;604;592;541;569;809;458;345;498;11;09;05;303
22930;596;604;593;519;572;807;458;345;504;11;09;05;323
22931;597;604;592;473;557;786;457;345;512;11;09;05;343
22932;597;603;593;468;523;787;458;345;516;11;09;05;363
22933;598;603;592;500;493;777;458;345;515;11;09;05;383
22934;599;603;593;508;507;783;458;345;508;11;09;05;403
22935;599;602;593;516;532;779;457;345;505;11;09;05;423
22936;599;603;593;501;540;780;457;345;501;11;09;05;443
22937;599;602;593;501;532;778;458;345;499;11;09;05;463
22938;600;602;592;513;544;793;458;345;497;11;09;05;483
22939;600;602;593;519;537;786;458;345;501;11;09;05;503
22940;600;602;593;511;541;785;458;345;502;11;09;05;523
22941;601;602;592;513;544;790;457;345;501;11;09;05;543
22942;601;601;593;515;553;783;458;346;498;11;09;05;563
22943;602;601;592;521;562;790;459;346;493;11;09;05;583
22944;602;601;592;512;554;787;457;345;487;11;09;05;623
22945;602;602;593;496;537;780;457;344;487;11;09;05;633
22946;602;601;593;517;549;780;457;345;483;11;09;05;653
22947;602;601;593;513;553;789;457;345;473;11;09;05;663
22948;602;601;593;510;528;786;458;345;476;11;09;05;683
22949;603;601;593;500;529;783;458;345;485;11;09;05;703
22950;604;601;593;503;536;778;458;345;490;11;09;05;723
22951;604;601;593;504;529;776;458;346;497;11;09;05;743
22952;606;601;593;521;537;800;459;346;501;11;09;05;763
22953;604;601;593;512;543;786;458;346;500;11;09;05;783
22954;605;601;593;511;535;784;457;345;502;11;09;05;803
22955;606;600;593;511;530;785;458;345;507;11;09;05;823
22956;606;600;593;516;551;794;458;346;506;11;09;05;843
22957;607;601;594;496;538;782;457;345;506;11;09;05;863
22958;607;601;594;510;529;790;458;346;518;11;09;05;883
22959;607;600;593;514;554;790;459;346;523;11;09;05;903
22960;607;600;593;489;552;781;459;347;511;11;09;05;923
22961;609;600;593;502;549;795;459;346;505;11;09;05;943
22962;609;600;593;508;541;788;457;345;509;11;09;05;963
22963;609;601;593;504;542;776;458;347;510;11;09;05;983
22964;610;601;593;495;544;787;458;345;512;11;09;06;003
22965;611;601;593;504;545;797;456;344;518;11;09;06;023
22966;611;601;593;520;543;783;457;345;526;11;09;06;043
22967;612;601;594;524;538;787;458;346;533;11;09;06;063
22968;613;601;594;508;529;789;458;345;530;11;09;06;083
22969;613;601;594;518;543;792;459;346;518;11;09;06;103
22970;614;601;593;514;535;786;458;345;508;11;09;06;113
22971;615;601;594;509;522;781;458;345;498;11;09;06;143
22972;614;601;593;513;531;784;458;345;491;11;09;06;163
22973;616;601;593;520;532;786;458;346;488;11;09;06;183
22974;617;601;593;517;537;803;457;345;488;11;09;06;203
22975;616;601;593;520;539;793;458;345;491;11;09;06;223
22976;618;601;593;519;558;798;458;346;493;11;09;06;243
22977;618;601;594;509;530;792;458;345;491;11;09;06;263
22978;618;601;594;525;547;802;458;345;487;11;09;06;283
22979;620;601;593;527;551;797;458;345;485;11;09;06;293
22980;620;600;594;516;541;794;457;345;486;11;09;06;323
22981;620;601;594;523;548;788;458;345;492;11;09;06;343
22982;621;601;593;518;536;789;458;345;491;11;09;06;363
22983;622;600;594;514;533;786;457;345;484;11;09;06;383
22984;622;601;594;511;527;784;457;345;478;11;09;06;413
22985;623;602;594;504;538;790;458;345;477;11;09;06;423
22986;623;602;594;504;533;778;457;345;480;11;09;06;443
22987;623;601;594;514;540;790;458;346;484;11;09;06;463
22988;625;602;594;513;535;784;458;345;489;11;09;06;483
22989;626;602;594;511;536;790;457;345;488;11;09;06;503
22990;625;603;593;518;535;788;457;345;484;11;09;06;523
22991;627;603;593;516;529;780;458;345;477;11;09;06;543
22992;627;603;594;518;530;776;457;345;472;11;09;06;563
22993;627;602;594;517;533;780;458;345;473;11;09;06;583
22994;628;603;593;526;546;795;458;345;475;11;09;06;603
22995;629;603;594;517;531;781;457;345;478;11;09;06;623
22996;630;604;593;524;544;785;458;345;479;11;09;06;643
22997;628;603;594;511;534;784;458;345;474;11;09;06;663
22998;631;603;594;521;539;790;457;345;470;11;09;06;693
22999;631;604;594;525;548;794;458;345;466;11;09;06;713
23000;631;605;594;513;544;786;457;345;462;11;09;06;723
23001;632;605;593;509;535;786;457;345;460;11;09;06;743
